expires_at,available,id,username,cusername,handle,display_name,created_at,channel_type,country_code,country,avatar,Banner,website,Facebook,twitch,twitter,Instagram,linkedin,discord,tik tok,uploads,subscribers,totalviews,growthsubs1,growthsubs3,growthsubs7,growthsubs14,growthsubs30,growthsubs60,growthsubs90,growthsubs180,growthsubs365,growthviews1,growthviews3,growthviews7,growthviews14,growthviews30,growthviews60,growthviews90,growthviews180,growthviews365,grade,sb_verified,made_for_kids,sbrank,rankedsubscribers,rankedviews,rankcountry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:28:54 EST,323,UCxNAgX8CfKUcEBNguNP4Qtg,xNAgX8CfKUcEBNguNP4Qtg,worldknowledgetvvijendra,@worldknowledgetv9981,World Knowledge Tv,2020-09-14,entertainment,IN,India,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1,320.00","2,430,000.00","2,778,519,963.00","10,000.00","10,000.00","20,000.00","30,000.00","60,000.00","140,000.00","250,000.00","370,000.00","1,676,000.00","1,181,593.00","3,719,661.00","14,864,917.00","29,734,154.00","54,268,241.00","122,781,914.00","195,282,675.00","332,489,146.00","1,972,153,037.00",B+,FALSE,FALSE,"5,585.00","1,055.00","2,552.00",678.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:28:55 EST,322,UCiZ2z8F8ilr6SC7lOaxAQ4g,iZ2z8F8ilr6SC7lOaxAQ4g,camman18s,@camman18,camman18,2021-04-04,entertainment,US,United States,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,587.00,"5,800,000.00","4,707,714,841.00",0.00,"10,000.00","40,000.00","150,000.00","420,000.00","520,000.00","650,000.00","1,470,000.00","3,270,000.00","9,902,788.00","29,602,386.00","73,991,834.00","126,421,511.00","237,805,177.00","416,194,093.00","618,315,826.00","1,412,253,501.00","3,154,011,371.00",A,FALSE,FALSE,704.00,712.00,"1,217.00",480.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:28:56 EST,321,UCurpiDXSkcUbgdMwHNZkrCg,MariahCarey,mariahcarey,@mariahcarey,Mariah Carey,2006-01-30,music,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,112.00,"9,270,000.00","7,109,692,473.00","10,000.00","20,000.00","50,000.00","100,000.00","170,000.00","270,000.00","340,000.00","550,000.00","1,170,000.00","7,669,981.00","19,438,677.00","47,879,768.00","85,366,655.00","150,266,439.00","234,360,128.00","309,879,301.00","513,108,859.00","1,035,719,476.00",A-,FALSE,FALSE,"1,423.00",368.00,640.00,232.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:28:57 EST,320,UCR1zT1s524Hbc85bdvno_8w,aimersmej,,@aimersmej,Aimer Official YouTube Channel,2013-02-07,music,JP,Japan,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,140.00,"1,940,000.00","902,934,934.00",0.00,0.00,0.00,"10,000.00","10,000.00","20,000.00","30,000.00","70,000.00","420,000.00","705,840.00","2,372,753.00","5,520,159.00","10,813,052.00","23,710,101.00","46,119,841.00","72,122,700.00","150,516,012.00","390,887,718.00",B+,FALSE,FALSE,"16,543.00","1,106.00","10,552.00",134.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:29:01 EST,319,UCx790OVgpTC1UVBQIqu3gnQ,x790OVgpTC1UVBQIqu3gnQ,kidsromashow,@kidsromashow,★ Kids Roma Show,2015-05-12,entertainment,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,607.00,"21,800,000.00","7,657,222,974.00","100,000.00","100,000.00","300,000.00","400,000.00","800,000.00","1,500,000.00","2,200,000.00","3,100,000.00","5,800,000.00","13,815,351.00","28,014,238.00","89,403,955.00","136,845,017.00","299,783,898.00","637,571,156.00","975,161,659.00","1,482,618,695.00","2,838,326,286.00",A,TRUE,TRUE,391.00,181.00,553.00,80.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:29:02 EST,318,UCU92OIIxz5CcfRlsMi60i4A,U92OIIxz5CcfRlsMi60i4A,ajrbrown1,@ajrbrown,ajrbrown,2019-08-27,games,,Unspecified,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,852.00,"889,000.00","445,542,962.00",0.00,"-1,000.00","-1,000.00","-2,000.00","-3,000.00","-3,000.00","5,000.00","18,000.00","858,000.00","29,404.00","56,533.00","190,177.00","481,252.00","1,434,651.00","3,181,981.00","6,659,462.00","21,946,624.00","443,671,904.00",B,FALSE,FALSE,"201,729.00","1,325.00","23,409.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:29:08 EST,317,UC56cowXhoqRWHeqfSJkIQaA,bouncepatrolkids,bouncepatrolkidstv,@bouncepatrol,Bounce Patrol - Kids Songs,2013-01-01,music,AU,Australia,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,215.00,"27,000,000.00","19,695,468,907.00",0.00,0.00,0.00,"100,000.00","200,000.00","400,000.00","500,000.00","900,000.00","2,000,000.00","7,476,921.00","22,471,936.00","61,268,864.00","105,554,258.00","219,073,084.00","337,599,705.00","551,715,230.00","1,200,318,488.00","3,034,379,279.00",A,FALSE,TRUE,708.00,139.00,104.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:29:10 EST,316,UCF4Wxdo3inmxP-Y59wXDsFw,mbcnews,mbcnews11,@mbcnews11,MBCNEWS,2006-11-05,news,KR,Korea,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"165,761.00","2,910,000.00","8,331,043,629.00",0.00,0.00,"20,000.00","50,000.00","130,000.00","220,000.00","320,000.00","660,000.00","1,150,000.00","13,430,689.00","42,492,133.00","110,147,898.00","204,285,098.00","402,598,071.00","839,661,048.00","1,211,025,375.00","2,594,131,005.00","4,164,110,025.00",A,FALSE,FALSE,222.00,"1,006.00",484.00,139.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:29:12 EST,315,UCmIWusdbRDxqWLhXTU5zw5Q,mIWusdbRDxqWLhXTU5zw5Q,,@,Neoh Studio,2019-06-12,film,ID,Indonesia,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,434.00,"4,500,000.00","1,520,967,693.00","20,000.00","40,000.00","100,000.00","170,000.00","370,000.00","1,160,000.00","1,590,000.00","2,460,000.00","4,227,000.00","13,078,588.00","27,349,022.00","52,878,306.00","85,394,845.00","200,469,145.00","461,592,612.00","597,760,059.00","946,922,517.00","1,473,172,853.00",A,FALSE,FALSE,926.00,842.00,"5,606.00",155.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:29:16 EST,314,UCbomPUMyPHCgrqD5iYnzj1A,Wwrbhojpuri,worldwiderecordsbhojpuri,@worldwiderecordsbhojpuri,Worldwide Records Bhojpuri,2012-03-15,music,IN,India,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"6,159.00","29,900,000.00","15,320,366,207.00",0.00,0.00,0.00,"100,000.00","300,000.00","600,000.00","1,000,000.00","2,100,000.00","5,300,000.00","5,251,320.00","10,479,738.00","37,668,137.00","77,364,970.00","172,917,792.00","404,609,485.00","607,930,961.00","1,230,461,365.00","3,136,574,626.00",A-,FALSE,FALSE,"1,073.00",121.00,160.00,37.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:29:19 EST,313,UCt-k6JwNWHMXDBGm9IYHdsg,JbalvinTube,jbalvin,@jbalvin,J Balvin,2011-02-18,music,CO,Colombia,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,134.00,"33,800,000.00","22,072,760,503.00",0.00,0.00,0.00,0.00,0.00,"100,000.00","200,000.00","400,000.00","1,200,000.00","6,806,278.00","13,770,201.00","32,393,198.00","61,669,074.00","132,968,879.00","273,778,196.00","416,975,278.00","883,381,896.00","2,089,408,409.00",A-,FALSE,FALSE,"1,561.00",94.00,72.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:29:21 EST,312,UCTNtRdBAiZtHP9w7JinzfUg,sonymusicsouthvevo,,@sonymusicsouthvevo,SonyMusicSouthVEVO,2014-07-14,music,US,United States,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"4,452.00","17,000,000.00","16,132,524,507.00",0.00,0.00,0.00,0.00,"100,000.00","300,000.00","400,000.00","1,000,000.00","2,300,000.00",0.00,"16,080,833.00","50,617,085.00","109,701,869.00","242,274,962.00","488,388,875.00","761,520,421.00","1,609,173,146.00","3,173,256,061.00",A,FALSE,FALSE,574.00,226.00,144.00,119.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:29:23 EST,311,UC26FEMwAAjj8jfNbuVdFMBQ,26FEMwAAjj8jfNbuVdFMBQ,skincareryan,@skincareryan,Dr Ryan,2020-07-10,education,US,United States,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,830.00,"5,620,000.00","3,779,770,671.00","10,000.00","30,000.00","70,000.00","170,000.00","290,000.00","650,000.00","1,180,000.00","2,730,000.00","5,028,000.00","4,798,822.00","18,110,988.00","30,565,526.00","78,127,570.00","137,173,088.00","327,646,454.00","713,852,937.00","1,706,862,519.00","3,429,398,628.00",A-,FALSE,FALSE,"1,546.00",734.00,"1,663.00",501.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:29:30 EST,310,UCWBWgCD4oAqT3hUeq40SCUw,WBWgCD4oAqT3hUeq40SCUw,sambucha,@sambucha,Sambucha,2020-01-01,games,,Unspecified,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1,115.00","3,840,000.00","4,206,186,996.00",0.00,"20,000.00","50,000.00","110,000.00","250,000.00","520,000.00","700,000.00","1,270,000.00","2,610,000.00",0.00,"20,069,249.00","62,414,794.00","152,683,471.00","315,035,177.00","612,166,714.00","943,844,092.00","1,801,512,592.00","3,289,939,772.00",A,FALSE,FALSE,329.00,913.00,"1,437.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:29:33 EST,309,UCXooz9whNJZBRTHi9AqdjPw,gusttavolimaoficial,gusttavolimaoficial,@gusttavolimaoficial,Gusttavo Lima Oficial,2010-11-09,music,BR,Brazil,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,349.00,"19,600,000.00","12,666,098,407.00",0.00,0.00,0.00,0.00,"100,000.00","200,000.00","300,000.00","600,000.00","1,300,000.00","7,417,762.00","15,253,739.00","43,305,607.00","84,844,477.00","199,050,373.00","434,033,295.00","621,456,090.00","1,048,238,138.00","2,405,917,624.00",A,FALSE,FALSE,834.00,200.00,245.00,17.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:29:36 EST,308,UCvRIeQeTZDHRcqVZRu0XBug,Sbscaptain,strosbs,@bbackent,빽능 - SBS 옛날 예능,2012-01-04,entertainment,KR,Korea,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"4,893.00","1,210,000.00","1,629,460,506.00",0.00,0.00,"10,000.00","10,000.00","30,000.00","60,000.00","100,000.00","190,000.00","385,000.00","2,480,097.00","6,163,627.00","12,335,230.00","24,732,253.00","60,851,613.00","119,441,002.00","164,133,141.00","357,229,334.00","801,330,982.00",B+,FALSE,FALSE,"5,416.00","1,184.00","5,157.00",274.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:29:39 EST,307,UCJl0idSupgyRNT9uKfS9bxA,Jl0idSupgyRNT9uKfS9bxA,thebeverlyhalls,@thebeverlyhalls,The Beverly Halls,2014-07-10,entertainment,US,United States,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"3,055.00","5,630,000.00","5,886,672,808.00",0.00,"10,000.00","40,000.00","80,000.00","130,000.00","260,000.00","510,000.00","1,470,000.00","3,070,000.00","4,820,092.00","13,380,472.00","40,812,260.00","76,124,835.00","152,884,312.00","339,779,322.00","620,245,761.00","1,676,186,455.00","3,245,864,172.00",A-,FALSE,FALSE,"1,217.00",730.00,863.00,497.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:54:51 EST,266,UC8f7MkX4MFOOJ2SerXLInCA,gmmonetv,one31official,@one31official,ช่อง one31,2013-01-10,entertainment,TH,Thailand,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"103,549.00","35,700,000.00","26,904,322,642.00",0.00,"100,000.00","100,000.00","200,000.00","300,000.00","600,000.00","1,000,000.00","1,800,000.00","3,600,000.00",0.00,"21,725,797.00","66,767,965.00","288,005,093.00","302,080,601.00","634,061,941.00","2,652,490,162.00","314,751,843.00","1,483,407,516.00",A,TRUE,FALSE,353.00,86.00,42.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:54:53 EST,265,UCtaMRYGIXKhRpI86D2CqTEA,taMRYGIXKhRpI86D2CqTEA,ashhodgkinson,@ashmagic,Ash Magic,2014-06-26,entertainment,AU,Australia,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1,504.00","2,550,000.00","3,026,116,790.00",0.00,"10,000.00","20,000.00","30,000.00","50,000.00","110,000.00","160,000.00","390,000.00","940,000.00","3,665,188.00","14,910,017.00","32,013,634.00","60,065,992.00","107,512,093.00","221,638,366.00","302,202,492.00","698,603,884.00","1,493,237,348.00",A-,FALSE,FALSE,"2,442.00","1,042.00","2,254.00",82.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:54:55 EST,264,UCIZh0H3O8hbpH4jNXGs3UeA,IZh0H3O8hbpH4jNXGs3UeA,factsangrah,@factsangrah,Fact Sangrah,2021-08-14,people,IN,India,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,648.00,"461,000.00","296,507,889.00",0.00,0.00,0.00,0.00,"2,000.00","8,000.00","17,000.00","71,000.00",,0.00,"47,210.00","228,824.00","504,269.00","1,410,081.00","4,049,984.00","9,046,181.00","33,111,781.00",,B,FALSE,FALSE,"188,512.00","1,778.00","35,865.00","1,363.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:54:56 EST,263,UCL0bN6THhHVBwRPsXKOhAHg,L0bN6THhHVBwRPsXKOhAHg,chinguamiga,@chinguamiga,Chingu amiga,2020-02-09,entertainment,MX,Mexico,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,816.00,"6,870,000.00","3,572,630,840.00",0.00,0.00,"20,000.00","40,000.00","130,000.00","260,000.00","390,000.00","1,140,000.00","3,630,000.00","8,633,711.00","16,293,076.00","30,781,096.00","60,549,266.00","141,335,250.00","243,522,684.00","383,606,060.00","906,720,649.00","2,271,747,366.00",A-,FALSE,FALSE,"1,458.00",603.00,"1,793.00",88.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:54:58 EST,262,UCNzmmbXIbMzlqE8nD1PBXfg,NzmmbXIbMzlqE8nD1PBXfg,dangaltvchannel,@dangaltvchannel,Dangal TV Channel,2017-08-02,entertainment,IN,India,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"12,224.00","16,700,000.00","10,208,249,009.00",0.00,0.00,"100,000.00","200,000.00","300,000.00","800,000.00","1,400,000.00","3,000,000.00","5,800,000.00",0.00,"19,462,264.00","69,801,657.00","137,552,909.00","328,681,306.00","776,835,173.00","1,377,637,406.00","2,819,999,521.00","5,172,628,538.00",A,FALSE,FALSE,284.00,229.00,346.00,78.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:55:00 EST,261,UCQ00zWTLrgRQJUb8MHQg21A,Q00zWTLrgRQJUb8MHQg21A,_comeplaywithme_,@comeplaywithme,Come Play With Me,2014-01-24,entertainment,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,381.00,"12,900,000.00","15,231,592,518.00","100,000.00","100,000.00","100,000.00","200,000.00","300,000.00","400,000.00","500,000.00","1,000,000.00","1,900,000.00","11,228,408.00","23,794,580.00","54,196,649.00","102,856,550.00","203,363,045.00","381,954,503.00","593,967,065.00","1,350,668,916.00","2,940,941,927.00",A,FALSE,TRUE,830.00,268.00,164.00,156.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:55:01 EST,260,UCx61eKWzxcKW6U4nhGiVfYA,x61eKWzxcKW6U4nhGiVfYA,treadmillguy100,@thetreadmillguy,Treadmill Guy,2021-05-19,people,US,United States,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1,183.00","1,630,000.00","1,634,092,431.00",0.00,"10,000.00","20,000.00","50,000.00","80,000.00","170,000.00","270,000.00","540,000.00","1,279,000.00","1,956,409.00","8,196,435.00","15,477,059.00","29,775,490.00","61,004,042.00","111,087,451.00","179,593,881.00","399,531,569.00","1,222,725,929.00",A-,FALSE,FALSE,"4,655.00","1,139.00","5,143.00",895.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:55:02 EST,259,UC02rAIf5RYrww6AWhoI5S0w,02rAIf5RYrww6AWhoI5S0w,katiefeeney,@katiefeeney,Katie Feeney,2016-12-26,people,US,United States,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2,517.00","3,030,000.00","3,696,029,381.00",0.00,"10,000.00","10,000.00","20,000.00","50,000.00","120,000.00","250,000.00","670,000.00","1,570,000.00","3,818,853.00","11,452,701.00","20,728,727.00","39,474,351.00","106,487,124.00","228,864,760.00","385,515,698.00","786,387,781.00","1,875,925,708.00",A-,FALSE,FALSE,"2,184.00",993.00,"1,715.00",752.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:55:06 EST,258,UCUMxxg0KvWiSWHUXRPpnKzw,UMxxg0KvWiSWHUXRPpnKzw,,@user-nk3mr5kr9o,व्लाद और निकिता,2018-11-03,entertainment,US,United States,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,467.00,"28,100,000.00","16,837,296,272.00",0.00,0.00,"100,000.00","300,000.00","600,000.00","1,100,000.00","1,500,000.00","2,800,000.00","5,300,000.00","8,202,174.00","35,020,255.00","75,442,205.00","128,769,829.00","278,172,283.00","500,594,635.00","741,123,804.00","1,467,697,354.00","3,104,560,086.00",A,FALSE,TRUE,466.00,133.00,136.00,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:55:10 EST,257,UCfM3zsQsOnfWNUppiycmBuw,eminemmusic,eminem,@eminem,EminemMusic,2007-02-09,music,US,United States,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,140.00,"54,400,000.00","24,916,168,925.00",0.00,0.00,"100,000.00","200,000.00","400,000.00","700,000.00","1,000,000.00","2,200,000.00","4,400,000.00","13,244,667.00","31,082,070.00","75,161,044.00","138,522,587.00","297,865,016.00","599,155,467.00","877,593,609.00","1,737,498,971.00","3,389,632,917.00",A,FALSE,FALSE,398.00,35.00,55.00,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:55:15 EST,256,UCQtnw2pnf1Ogaz0XsvCwHjQ,Qtnw2pnf1Ogaz0XsvCwHjQ,,@binhbebong4258,Bình Bé Bỏng,2021-11-22,games,VN,Vietnam,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29.00,"312,000.00","36,972.00",0.00,0.00,0.00,0.00,"-1,000.00","-2,000.00","-2,000.00","-6,000.00",,13.00,50.00,117.00,209.00,391.00,940.00,"1,877.00","9,880.00",,B-,FALSE,FALSE,"780,976.00","1,942.00","3,721,681.00",843.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2023 22:55:16 EST,255,UC42XkARN6m2hU5SC8yw1fzQ,42XkARN6m2hU5SC8yw1fzQ,gonewrongys,@gonewrongys,ɢᴏɴᴇ ᴡʀᴏɴɢ ʏꜱ,2021-08-05,games,US,United States,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,326.00,"298,000.00","32,406,066.00",0.00,0.00,0.00,"1,000.00","3,000.00","9,000.00","17,000.00","56,000.00",,"43,447.00","74,005.00","284,745.00","1,554,885.00","6,790,692.00","4,083,987.00","5,332,028.00","20,695,397.00",,B,FALSE,FALSE,"56,812.00","1,956.00","280,819.00","1,687.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
