expires_at,available,id,username,cusername,handle,display_name,created_at,channel_type,country_code,country,avatar,Banner,website,Facebook,twitch,twitter,Instagram,linkedin,discord,tik tok,uploads,subscribers,totalviews,growthsubs1,growthsubs3,growthsubs7,growthsubs14,growthsubs30,growthsubs60,growthsubs90,growthsubs180,growthsubs365,growthviews1,growthviews3,growthviews7,growthviews14,growthviews30,growthviews60,growthviews90,growthviews180,growthviews365,grade,sb_verified,made_for_kids,sbrank,rankedsubscribers,rankedviews,rankcountry
01/08/2023 22:59:24 EST,139,UCVGiG3GcphUyMzNXg2iMN3A,VGiG3GcphUyMzNXg2iMN3A,tellyreporter,@tellyreporter,Telly Reporter,42522,entertainment,IN,India,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,33615,3620000,1881950742,0,10000,20000,40000,70000,150000,230000,390000,690000,0,9565633,37412248,80374253,177979976,336787166,424737269,623973325,49803685,A,FALSE,FALSE,964,935,4318,559
01/08/2023 22:59:25 EST,138,UCF3UEVPt5zZTlBVJwDG317g,Jtbcstar,jtbcvoyage,@jtbcvoyage,JTBC Voyage,41361,entertainment,KR,Korea,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10629,3500000,4795239019,10000,10000,10000,20000,40000,80000,120000,240000,600000,2667102,7546829,17233638,38060568,81374970,159540726,257486091,537697322,1385439050,A-,FALSE,FALSE,3373,947,1171,116
01/08/2023 22:59:27 EST,137,UCHpMb6sm0duHg5en2UMkTog,HpMb6sm0duHg5en2UMkTog,,@user-zx9nd1jr3p,ولاد اور نکی اردو,43607,entertainment,US,United States,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,360,3170000,994605353,0,0,10000,40000,90000,310000,510000,830000,2880000,0,1879755,5413776,13124075,31794357,93145564,142711173,248883831,921391850,B+,FALSE,TRUE,11696,980,9433,739
01/08/2023 22:59:30 EST,136,UCj5RwDivLksanrNvkW0FB4w,gmapublicaffairs,gmapublicaffairs,@gmapublicaffairs,GMA Public Affairs,40033,news,PH,Philippines,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40632,20100000,12605475962,0,0,0,0,100000,200000,400000,1100000,2600000,0,13321519,24168669,49922972,107280766,253409247,407552376,980235197,2240709906,A-,FALSE,FALSE,2079,195,251,4
01/08/2023 22:59:39 EST,135,UC_IEcnNeHc_bwd92Ber-lew,russia24tv,russia24tv,@russia24tv,Россия 24,40928,news,RU,Russian Federation,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,258595,8840000,9756218275,0,-10000,-10000,-10000,-30000,-50000,-70000,-140000,1390000,0,0,6,10691,10784,9232,9253,-322265,1544161676,B-,FALSE,FALSE,775932,409,372,30
01/08/2023 22:59:40 EST,134,UCCw5Xsx3WazdczGTKJdjwPQ,lucygerardi43,lulipampin,@lulipampin,Luli Pampín,41265,music,ES,Spain,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,240,12400000,6792602259,100000,100000,100000,200000,300000,600000,700000,1400000,2910000,9321867,26421195,59445505,111017475,230969439,459888655,666681576,1139122759,2367776169,A,FALSE,TRUE,671,273,700,18
01/08/2023 22:59:41 EST,133,UCZuPJZ2kGFdlbQu1qotZaHw,Karolgmusic,karolgmusic,@karolgmusic,KAROL G,41347,music,CO,Colombia,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,123,28700000,15304037495,0,0,100000,100000,300000,500000,700000,1800000,3900000,14759224,29365403,68933657,138433151,301602899,571870862,898270468,1874811484,3435512610,A,FALSE,FALSE,379,131,162,3
01/08/2023 22:59:44 EST,132,UCGZrRXxlJGFCH1SMwpMbfAw,GZrRXxlJGFCH1SMwpMbfAw,,@oyuncakoynuyorumtv,OYUNCAKOYNUYORUM,42442,entertainment,TR,Turkey,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,814,11100000,10385885374,0,0,0,0,100000,100000,200000,300000,1000000,3372455,9251501,22280174,47284975,100202037,199286667,291592264,623287440,1705085007,A-,FALSE,TRUE,2400,285,329,5
01/08/2023 22:59:48 EST,131,UCpG4Cvq-Q4eN-3l_2er7QJg,RaNixGameChannel,всяправда,@trueall,Вся Правда,41530,entertainment,RU,Russian Federation,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,260,2430000,1152304335,0,0,20000,50000,90000,180000,270000,580000,2037000,1506926,3015293,14585985,32363255,55820378,102486512,164645809,359429678,959624219,B+,TRUE,FALSE,5220,1055,7912,239
01/08/2023 22:59:52 EST,130,UCPXTXMecYqnRKNdqdVOGSFg,tv9telugulive,tv9telugulive,@tv9telugulive,TV9 Telugu Live,40892,news,IN,India,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,224672,9450000,8322166762,10000,10000,20000,30000,70000,160000,240000,570000,1120000,6915576,15672649,37547046,74552149,154528768,331105280,500261993,1120448419,2392670729,A-,FALSE,FALSE,1065,350,481,160
01/08/2023 22:59:56 EST,129,UCR32b6ktlZEegFAIxqc1d5g,R32b6ktlZEegFAIxqc1d5g,viralcontentchannel,@relaxhavens,Relax Havens,44289,people,CA,Canada,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1063,543000,1073319210,0,0,0,0,-1000,-3000,-6000,-14000,159000,5104,9139,18881,35245,81259,205460,337397,762812,344052727,B-,FALSE,FALSE,701301,1690,8562,590
01/08/2023 22:59:59 EST,128,UCJhSN5ic1QXn1doXzdiiCGQ,JhSN5ic1QXn1doXzdiiCGQ,,@-genevievesplayhouse1465,हिंदी - Genevieve's Playhouse,43303,education,,Unspecified,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,18300000,9967409288,0,0,100000,100000,300000,600000,1000000,2000000,4400000,0,12841555,33823958,67222431,161140446,331747803,533949492,1115112496,2554640781,A-,FALSE,TRUE,1094,213,363,
01/08/2023 23:00:02 EST,127,UC9VEW1NhLouw1vbW6p4cACw,9VEW1NhLouw1vbW6p4cACw,,@deepesh__zo,deepesh zo,44342,people,,Unspecified,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,364,11600000,5429007717,100000,100000,200000,400000,700000,1400000,1850000,4460000,8330000,5980838,19651472,61247990,121034228,223518125,466879407,663502047,1747041023,3296046018,A,FALSE,FALSE,632,281,974,
01/08/2023 23:00:09 EST,126,UCK6c4qk3hRaa6fMIEZrhiXQ,K6c4qk3hRaa6fMIEZrhiXQ,tribuntimur,@tribuntimur,Tribun Timur,40809,news,ID,Indonesia,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,48600,6710000,6179192957,0,10000,20000,70000,150000,280000,440000,820000,2310000,7940664,23150982,59141005,131576904,288791525,517917768,752965927,1417406853,3513721455,A,FALSE,FALSE,389,620,806,87
01/08/2023 23:00:13 EST,125,UCBOmfqgTZi7yDp4-3Lr_3lA,shemaroomovies,shemaroomovies,@shemaroomovies,Shemaroo Movies,40603,film,IN,India,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2584,24900000,6447803721,100000,100000,200000,300000,600000,1000000,1400000,3200000,6300000,0,14335694,42995435,81777598,190983180,506856047,671817839,1155978913,1990851111,A,FALSE,FALSE,946,154,761,46
01/08/2023 23:00:14 EST,124,UCoUM-UJ7rirJYP8CQ0EIaHA,elektrarecords,brunomars,@brunomars,Bruno Mars,38979,music,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,99,35900000,18118982303,0,0,0,100000,100000,300000,500000,900000,2300000,9401502,18858123,41446168,83309649,177351786,357033290,536628359,1061121329,3146530247,A-,FALSE,FALSE,1028,83,125,29
01/08/2023 23:00:20 EST,123,UCpKy3RUddzmVLCarfjWsIBQ,pKy3RUddzmVLCarfjWsIBQ,videobazzz,@videobazzz,Video Baz,44400,people,TR,Turkey,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3337,381000,1195850577,0,0,0,-1000,-2000,-3000,-5000,-7000,277000,0,65863,144880,351973,462681,564561,961772,17540894,823532438,B,FALSE,FALSE,428190,1864,7521,727
01/08/2023 23:00:21 EST,122,UCssZzK0iEJLohKClgJR7UUg,ssZzK0iEJLohKClgJR7UUg,,@dramaxangelarmy8695,dramaXangel♡︎Army,44415,people,,Unspecified,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,202,1520000,582389157,0,0,0,10000,20000,40000,190000,340000,1357000,346961,643384,1257783,2141205,5676283,13988391,51713150,95567945,516180384,B,FALSE,FALSE,66645,1149,17548,
01/08/2023 23:00:24 EST,121,UC1WgoSD15UccUdfuVqlw9kw,1WgoSD15UccUdfuVqlw9kw,vgt19,@nicoo_,Nicoo,43426,entertainment,BE,Belgium,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,21,532000,111807370,0,0,0,0,-1000,-3000,-5000,-12000,144000,10015,37968,76803,242957,111764639,111807370,-47526451,-213437190,91258900,A-,FALSE,FALSE,2040,1702,94051,77
01/08/2023 23:00:27 EST,120,UClS0wn3LPs9jdX_yt2g1k8w,MariahCareyVEVO,,@mariahcareyvevo,MariahCareyVEVO,39945,music,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,481,3120000,6365576446,0,0,0,0,10000,0,0,0,0,5557048,14990335,35321370,62405088,110016432,174520851,230112989,378099916,781631558,A-,FALSE,FALSE,2393,984,778,743
01/08/2023 23:00:31 EST,119,UCNcdbMyA59zE-Vk668bKWOg,disneyjunior,,@disneyjunior,Disney Junior,39560,entertainment,US,United States,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3550,13600000,13523778455,0,0,0,100000,400000,600000,800000,1400000,2500000,0,18988796,67939776,126079192,281627063,520934095,775562994,2426347973,3712172018,A,FALSE,TRUE,403,260,213,149
01/08/2023 23:00:33 EST,118,UC4L9rHXTKgL3D2czed3Yzcw,4L9rHXTKgL3D2czed3Yzcw,lakhanprajapati143,@lakhanprajapati143,Lakhan Prajapati,44247,tech,IN,India,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42,852000,524672,0,0,-1000,-1000,-2000,-5000,-8000,4000,,0,2819,5989,12836,28914,51273,72002,134513,,B-,FALSE,FALSE,753374,1365,3236586,969
01/08/2023 23:00:41 EST,117,UCZpKiKzlLvqKKkFQPtkiweA,ZpKiKzlLvqKKkFQPtkiweA,hassan_khadair,@hassankhadair,Hassan Khadair,40818,comedy,US,United States,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2515,2020000,1687530084,0,0,0,0,0,30000,60000,310000,900000,279900,785733,1948684,4542878,11852702,40484019,71677079,255497348,861117738,B+,TRUE,FALSE,30135,1096,4922,854
01/08/2023 23:00:47 EST,116,UC6pTJezPPWXOo7Yyz8TMv7g,6pTJezPPWXOo7Yyz8TMv7g,ourcollection,@ourcollection,Our Collection,42779,people,IN,India,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1049,3590000,3519402257,0,10000,40000,80000,240000,480000,700000,1230000,2380000,4407406,14305158,37653475,73823595,217773800,458363303,646410475,1142334738,2453638337,A,FALSE,FALSE,611,939,1843,563
01/08/2023 23:00:48 EST,115,UCMmvhaKpOxeyneANESIYXcA,MmvhaKpOxeyneANESIYXcA,artistharrshaartacademy,@drharrshaartist,Dr.Harrsha Artist,41816,film,IN,India,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,788,1980000,721122065,0,0,0,10000,30000,170000,400000,820000,1927200,184269,566072,1308612,2977418,9270206,39051381,83475255,194149587,688275506,B+,FALSE,FALSE,40350,1100,13715,722
01/08/2023 23:00:53 EST,114,UCAHb1jKUAh87biIbbJLU1nw,AHb1jKUAh87biIbbJLU1nw,,@user-qc6so3rc6r,Военная техника,43001,games,RU,Russian Federation,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,267,195000,201813892,1000,1000,2000,3000,8000,16000,32000,44000,,194496,682530,1161143,2030033,7055766,10933513,16958372,23506012,,B,FALSE,FALSE,53473,2077,53205,1137
01/08/2023 23:00:54 EST,113,UCrTCkJ8377E7JhsMeyLXtKA,dafttaengk,dafttaengk,@dafttaengk,DaftTaengk,40122,entertainment,KR,Korea,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,216,1240000,288205689,0,0,0,0,0,-10000,-10000,0,40000,0,35429,75101,280471304,280499873,284270509,282295964,-331359930,-56106591,A,FALSE,FALSE,427,1181,36946,271
01/08/2023 23:00:59 EST,112,UCqVv8COwdbTtaAhcfk_fRJg,Patrulla81VEVO,,@patrulla81vevo,Patrulla81VEVO,39966,music,,Unspecified,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,135000,100931051,0,0,1000,1000,2000,3000,4000,9000,,35900,143271,295304,504934,1121310,2257114,3374855,6762879,,B,FALSE,FALSE,252194,2168,103679,
01/08/2023 23:01:04 EST,111,UCJswRv22oiUgmT1FuFeUekw,JswRv22oiUgmT1FuFeUekw,iammobo,@iammobo,I am MoBo,44422,comedy,,Unspecified,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,100,4120000,1741222681,0,10000,20000,50000,150000,360000,610000,1520000,3209000,2767358,5331217,21838272,49276922,115597814,241088934,384395115,848328418,1537958267,A-,FALSE,FALSE,1932,882,4748,
01/08/2023 23:01:05 EST,110,UCqqEy17MsoHQBRhqYUszMrg,qqEy17MsoHQBRhqYUszMrg,,@yourslot,Slots • Adventure,44399,people,US,United States,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55,2490000,49280,0,0,0,0,-10000,-20000,-30000,-70000,160000,0,589,2225,4109,7378,16021,18759,46286,-1262003655,B-,FALSE,FALSE,772895,1047,3709960,806
01/08/2023 23:01:15 EST,109,UCiuZ9qRr3mrykNmWcAPmJ0w,iuZ9qRr3mrykNmWcAPmJ0w,,@user-qh9dk8qj6n,Vlad and Niki PRT,43407,entertainment,US,United States,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,450,12500000,5706081712,0,100000,100000,200000,400000,800000,1100000,2100000,4170000,9780300,13945142,40927933,72589842,165125792,341035090,528490975,1041151640,2288607937,A-,FALSE,TRUE,1071,272,908,160
01/08/2023 23:01:17 EST,108,UC7oJmPW2GF1TCSjoKq7ybZg,CeciNestPASunTRAILER,cinékidsfrançais,@boxofficeanimationfr,Boxoffice ☆ ANIMATION |  Les Meilleurs Films,41491,film,FR,"France, French Republic",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,340,742000,179905211,0,1000,1000,3000,6000,14000,25000,52000,98000,0,104254,350024,788724,-2383225,420506,4063511,13850204,117291425,B-,FALSE,FALSE,930563,1480,59549,413
01/08/2023 23:01:19 EST,107,UCYk4LJI0Pr6RBDWowMm-KUw,corbuzierprediction,corbuzier,@corbuzier,Deddy Corbuzier,40155,entertainment,ID,Indonesia,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1212,19700000,4415532027,0,0,0,0,0,100000,300000,1000000,3100000,1403435,3309464,10831083,17945455,42269080,113573278,218901257,537642541,1284098004,B+,FALSE,FALSE,7419,199,1343,9
01/08/2023 23:01:22 EST,106,UCsbLKvXycNhDwhafSZvFRmQ,sbLKvXycNhDwhafSZvFRmQ,,@hmofamily,حمو فاميلى | 7mo Family,42022,howto,EG,Egypt,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,321000,16538,0,0,0,0,0,0,-1000,-2000,-4000,0,-9649,-9551,-9425,-8950,-10504,-9952,-9051,15165,B-,FALSE,FALSE,780612,1932,3732430,723
01/08/2023 23:01:24 EST,105,UCLKqPeUlDBTxDe2x8QTpLlg,LKqPeUlDBTxDe2x8QTpLlg,eltíonéstorcreisi,@soytionestor,El Tío Néstor,43152,comedy,MX,Mexico,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,660,6600000,3041731724,10000,30000,100000,210000,430000,700000,1110000,2670000,4980000,14415853,26730383,53643174,105839616,214819872,363551841,569063387,1237445718,2390775112,A,FALSE,FALSE,764,633,2260,91
01/08/2023 23:01:27 EST,104,UCoLqKWLllUKtMUwaMF9QfYw,oLqKWLllUKtMUwaMF9QfYw,,@viktordioz3277,Viktor Dioz,44397,entertainment,US,United States,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,656,1300000,447770578,0,10000,20000,40000,70000,150000,220000,351000,,612165,2077916,6145384,11264103,22445180,58030318,82740700,127213355,,B+,FALSE,FALSE,15755,1175,23391,930
01/08/2023 23:01:31 EST,103,UCoxoYSL3rFXB7JSELiI5V1w,oxoYSL3rFXB7JSELiI5V1w,,@user-xh2pm8ku8u,Vlad and Niki ARA,43609,entertainment,US,United States,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,445,14400000,6771835068,0,0,0,100000,200000,400000,800000,1500000,2700000,3117671,8592443,19264840,39672069,82667801,183178152,323108262,664600214,1371428325,A-,FALSE,TRUE,3469,252,699,142
01/08/2023 23:01:35 EST,102,UCrHL_BF5lHyK43BxLU8-vBQ,jbalvinvevo,,@jbalvinvevo,jbalvinVEVO,40451,music,CO,Colombia,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,235,13300000,20089914230,0,0,0,0,0,0,0,0,-100000,6492231,9145124,21746266,42187671,91623831,183421377,285693307,622506133,1544233474,A-,FALSE,FALSE,2728,263,98,8
01/08/2023 23:01:37 EST,101,UCFL1sCAksD6_7JIZwwHcwjQ,jtbcentertainment,jtbcentertainment,@jtbcentertainment,JTBC Entertainment,41186,entertainment,KR,Korea,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,75313,7530000,11329260466,0,0,0,10000,20000,50000,80000,180000,520000,2193865,6364044,12441194,28744895,77387504,150512499,230970310,476828363,1205740246,A-,FALSE,FALSE,3320,535,291,36
01/08/2023 23:01:40 EST,100,UCyxbZF7_PK4nLiexj0kkCNg,Romeo,,@romeo,Romeo Santos,38632,music,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,51,20100000,15757602398,0,0,100000,100000,200000,300000,500000,900000,1700000,9734636,21882985,54571052,111203612,232155973,466911662,716454225,1234093160,2290259418,A,FALSE,FALSE,633,195,153,93
01/08/2023 23:01:41 EST,99,UCdmauIL-k-djcct-yMrf82A,ctctv,ctctv,@ctctv,СТС,39149,film,RU,Russian Federation,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10481,11100000,9324597626,0,0,0,100000,100000,300000,400000,800000,1530000,13118651,19318022,46081723,92006444,198539191,374379139,-240942929,385195271,1396456879,A,FALSE,FALSE,930,285,398,14
01/08/2023 23:01:43 EST,98,UCC-RHF_77zQdKcA75hr5oTQ,fgteev,fgteev,@fgteev,FGTeeV,41418,games,US,United States,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1647,21300000,23108382367,0,0,0,0,100000,200000,300000,700000,1300000,0,7453370,28482547,58436143,127516835,244119864,377725007,861556782,1944277018,A-,FALSE,FALSE,1531,184,66,82
01/08/2023 23:01:44 EST,97,UCHcn4Ux-sO9nzNu7rDsoQLg,infobellstamil,infobellstamil,@infobellstamilrhymes,infobells - Tamil,41711,education,IN,India,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,484,27400000,16902173055,0,0,0,0,100000,200000,300000,800000,1800000,3159490,6347931,23521301,46068466,87838109,169615748,265490057,642102439,1491290255,A-,FALSE,TRUE,3007,137,133,42
01/08/2023 23:01:49 EST,96,UCnnIJGzJq0q6AiaFUnLY3Lg,ANFEPIMO1994,andréspinomusic,@andrespinomusic,Andrés Pino Music,40580,music,CO,Colombia,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,439,605000,213687849,0,1000,1000,3000,9000,18000,27000,59000,105000,206614,362211,-20445730,-19412102,-17215126,-12189034,-7616080,90025451,110310634,B-,FALSE,FALSE,942956,1625,50152,315
01/08/2023 23:01:51 EST,95,UC6ERimtc5zFrn7x6Bk3HaHA,6ERimtc5zFrn7x6Bk3HaHA,a2motivationarvindarorasir,@a2motivation,A2 Motivation by Arvind Arora,42832,entertainment,IN,India,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1931,14300000,5613903450,0,0,0,0,0,100000,200000,500000,1800000,2961799,6263953,11603473,21933831,48290240,-2543762829,-2496747367,-2268064331,-1209778123,B+,FALSE,FALSE,6841,253,928,94
01/08/2023 23:01:52 EST,94,UCCGED6XDwLKaiFwnA0dEJMA,CGED6XDwLKaiFwnA0dEJMA,factrise,@factrise,FactRise,44406,education,IN,India,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,35,356000,115025710,0,0,-1000,-1000,-1000,-3000,-4000,4000,,139,271,850,1455,103428322,103428428,28615325,-14610384,,A-,FALSE,FALSE,2283,1890,91540,1468
01/08/2023 23:01:57 EST,93,UCYTPYsuIRSu7o9xmeB_L4_g,AngelesAzulesOficial,angelesazulesoficial,@angelesazulesoficial,Los Ángeles Azules,40790,music,MX,Mexico,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,110,8440000,10568269810,0,10000,10000,20000,50000,100000,160000,360000,890000,7548081,13524257,33489395,64560942,138276940,281877069,423959148,875360720,1766193154,A-,FALSE,FALSE,1488,445,320,59
01/08/2023 23:02:00 EST,92,UCpEJRZdSpdVZ8vh63T9I2KQ,pEJRZdSpdVZ8vh63T9I2KQ,,@user-lu4jg6bl4r,Like Nastya ESP,42847,entertainment,US,United States,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,680,35300000,16969870242,0,100000,100000,200000,300000,700000,1000000,2200000,3800000,0,30620874,66642892,111451447,167214164,388732052,632481499,1436505226,2969204166,A-,FALSE,TRUE,1131,88,131,30
01/08/2023 23:02:01 EST,91,UCF_fDSgPpBQuh1MsUTgIARQ,theweekndvevo,,@theweekndvevo,TheWeekndVEVO,40737,music,CA,Canada,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,132,10500000,15667906690,0,0,0,0,0,-100000,-100000,-100000,-100000,6185892,22294264,39785145,74376324,153901204,297454779,449984824,956193307,2227499883,A-,FALSE,FALSE,1401,291,157,15
01/08/2023 23:02:02 EST,90,UCrFDdD-EE05N7gjwZho2wqw,Thairathonline,,@thairathonline,Thairath Online,40448,news,TH,Thailand,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,222551,15200000,13162766235,0,0,0,100000,200000,300000,500000,1000000,2200000,8796440,18002655,53804172,129157667,267216342,519735455,844525606,1609684432,3166153566,A,FALSE,FALSE,440,244,226,12
01/08/2023 23:02:04 EST,89,UCrt4wb2jLdK9R7CJmtvLluw,rt4wb2jLdK9R7CJmtvLluw,ayanmechanic,@ayanmechanic,Ayan Mechanic,43860,tech,IN,India,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,827,2400000,3010488225,10000,20000,30000,60000,120000,180000,260000,590000,1330000,0,13792970,31497332,70388077,142646668,232026769,320210242,748138687,1716197487,A-,FALSE,FALSE,1516,1058,2281,681
01/08/2023 23:02:06 EST,88,UC9k-yiEpRHMNVOnOi_aQK8w,Cbstvdinsideedition,insideedition,@insideedition,Inside Edition,41191,news,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,28403,11300000,20206239331,0,0,0,0,0,100000,200000,600000,1420000,10761685,25309446,47435587,86469373,183342004,368632098,594331319,1476859977,3277324729,A,FALSE,FALSE,985,283,96,171
01/08/2023 23:02:09 EST,87,UCu8ZeFhq5JOgM5Rrg0V73Lg,u8ZeFhq5JOgM5Rrg0V73Lg,easyclips9,@easyclips9,EasyClips,44408,people,MY,Unspecified,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1157,1510000,2117110601,10000,10000,10000,20000,30000,160000,390000,815000,1275000,2978413,4368409,9961576,17840199,48979381,191905468,452373643,966930079,1782933112,B+,FALSE,FALSE,6842,1151,3689,46
01/08/2023 23:02:12 EST,86,UCDPM_n1atn2ijUwHd0NNRQw,coldplayvevo,coldplay,@coldplay,Coldplay,40181,music,GB,United Kingdom,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,357,24200000,15901347993,0,0,0,0,100000,300000,500000,1000000,2400000,6517223,18476498,42243627,86259467,191570908,382098760,614038775,1154800131,2301028769,A,FALSE,FALSE,896,159,149,8
01/08/2023 23:02:13 EST,85,UCKy1dAqELo0zrOtPkf0eTMw,Ignentertainment,ign,@ign,IGN,38979,entertainment,US,United States,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,152080,17100000,15134669147,0,0,0,0,100000,100000,200000,400000,900000,0,9534777,31331510,55314061,111541758,226757847,369048128,783444647,1638235333,A-,FALSE,FALSE,2204,225,170,118
01/08/2023 23:02:20 EST,84,UC5BMQOsAB8hKUyHu9KI6yig,kbsworld,kbsworldtv,@kbsworldtv,KBS WORLD TV,39088,entertainment,KR,Korea,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,60508,18500000,14338427899,0,100000,100000,100000,100000,200000,200000,600000,1300000,6488513,9499104,23723817,27938634,81744794,179687106,280006592,661090822,1416685545,A-,FALSE,FALSE,3257,212,188,8
01/08/2023 23:02:21 EST,83,UCIE6_c6qPrHzuVRssQ5B0lQ,Pentatonixvevo,,@pentatonixvevo,PentatonixVEVO,40898,music,US,United States,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,117,80800,3624957681,100,300,700,1200,2000,3000,3700,5600,11500,1729100,4721274,11275413,19817142,33192282,49167881,64495600,97194135,879034897,B+,FALSE,FALSE,11937,2529,1758,2116
